category,sec,week,latitude,longitude,lux,accelx,accely,accelz,gyroX,gyroY,gyroZ,decibel,peak,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag0,bssidcnt,rssisum,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi0,inclass
exercise,59782,7,35.57326193,129.19094574,852.0,3.3542767,15.544953,3.4542346,-0.34887385,-0.392017,-0.5649892,58.50447871573457,2129.0,133453.83365788552,31263.13519764486,17686.70342023676,9526.216253460514,11016.991740412508,4532.007601063513,3247.1529523828667,2881.2396251547857,8600.555523310772,5983.816050767537,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59787,7,35.5732706,129.19079769,1249.0,-5.8586116,15.602414,2.3708582,1.2289147,1.3088095,-0.124769,64.53459868587034,5017.0,60831.7473575035,39873.68140463888,28612.1504031452,9750.868735003962,9428.581798734574,5651.730971425855,7089.956260787812,4491.412817586725,7423.910429035037,11766.108491645744,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59792,7,35.57327707,129.19066471,1038.0,5.6658783,1.2551602,4.867412,-2.0110846,-0.8816388,0.39388123,59.92882541838323,2482.0,23672.64750338414,16772.537325549005,17637.608075156368,12581.044136707907,12489.770658127376,5074.475398513015,4355.537799791461,2745.3158754440647,3731.284921120423,4302.581358677804,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59797,7,35.57329989,129.19048593,1083.0,-2.6791117,11.354502,3.115455,0.73303455,-0.40466702,-0.7426219,71.6830814192995,16833.0,1502601.4829196264,1087392.9653750567,526589.7222616116,169139.9175819064,167551.9215529994,101559.38069102334,40154.00430545536,18318.00657833943,12550.225271484862,9330.078578187546,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59803,7,35.57332396,129.19030915,1110.0,-2.6791117,11.354502,3.115455,1.941443,-0.16085482,0.8376967,57.464258354016586,2285.0,119085.2376661398,30703.470681404426,12298.806953387306,6867.694173471323,3453.073099648569,2869.497557128857,2521.132546341345,1442.7831325334275,3511.6752007177383,4387.695060549166,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59808,7,35.57335465,129.19013672,448.0,4.192846,-2.2936451,2.0159178,-2.408561,0.21291956,0.3841607,51.04499488798535,800.0,42918.82729999546,19045.496265232803,8126.862315511493,6532.508857417305,3747.033464748312,4419.069553933734,2258.9155281126623,2239.6606680835057,2433.446618117555,1831.9842330640545,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59813,7,35.57339922,129.19000383,1088.0,1.0755951,15.857995,7.156269,-0.74302137,-1.6650071,1.2221237,64.21321540365162,4707.0,226180.00626599963,166822.27212751447,66248.76134132144,29317.76141786352,6561.979908328548,2409.8763727654427,1842.464010797628,1105.3759780816993,1004.4194811864722,1799.0829189531664,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59818,7,35.57343056,129.18987026,997.0,-5.441422,12.644378,3.9031472,1.7307872,0.4779039,0.9695231,55.766347992166594,1467.0,116020.40759373127,115269.3150809957,12200.00936483003,4224.034847639193,2256.242468167524,1645.245999291062,1660.6057515834284,1138.38073019046,699.5168363974943,936.4150238942678,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59823,7,35.57344904,129.18979295,1386.0,14.495694,6.8839283,3.0256724,-0.89269096,-1.2672642,3.170624,53.51853366331837,1075.0,52273.18904130701,18153.01538091813,7308.418824253527,2915.582337124069,2298.034690444781,1301.8640162556064,858.42744223916,789.0277909849385,1053.1809976214795,1776.9598759707949,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59828,7,35.57350831,129.18966819,816.0,12.844294,2.9939492,2.6755204,0.9993504,0.80533934,-3.9819555,51.39694314417394,1758.0,197439.29038757127,31458.536951535767,8579.259205522794,4200.470315249662,2886.2473289863105,1546.1335020815636,1179.6103051320504,920.3093257960188,871.2649414170719,842.7876313489708,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59833,7,35.57353945,129.18958648,1178.0,12.052411,0.7410054,1.0295067,-1.2692616,-1.1058768,2.4250727,49.470092812244445,1116.0,26775.774633409743,12732.173914493958,4310.863374190343,1862.437311880132,1541.3003016745652,1030.4565178129146,1105.716613500403,846.9344051194387,1242.8615851486852,1193.9883652193598,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59838,7,35.57354084,129.18951628,925.0,9.139266,3.9875429,1.7363948,0.60786605,-0.43902177,4.6031375,54.73454251334881,1462.0,112871.17151266144,52817.47456172648,6663.795036683792,3040.5938101211423,1221.8725919239291,1241.0107057223124,1012.2692863014668,677.776541580684,601.0524080708207,797.0864886173667,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59843,7,35.5735368,129.18944971,1591.0,12.723387,8.45213,1.5652094,-0.57058185,-0.17843166,1.6024228,47.27831866243828,651.0,39045.46152392223,14483.856863666972,5277.1683787426655,2021.507722037982,1327.501505199834,1410.3979752816208,887.2439129057191,625.236977300337,695.1998860111102,1147.1947351354042,35,-660,39,40,41,42,43,44,45,46,47,48,-63,-63,-64,-64,-66,-67,-67,-67,-68,-71,0
exercise,59848,7,35.57353311,129.18935272,1606.0,12.072164,4.3879733,2.5192988,0.94488883,-0.40280282,-3.7908738,49.43386160356284,866.0,38752.36875026868,19742.581635173912,4979.473256443947,2876.261574720261,1969.7980594302887,930.4336749414113,674.2190496391909,969.9697275571348,1228.8728105439047,1478.4954882570703,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59853,7,35.57353936,129.18927656,1138.0,11.438298,1.9201498,1.7495629,1.6546208,1.9835209,-2.7841997,56.99244936698161,1929.0,175531.4577912674,52776.23647179116,9280.618827961553,2083.456303721693,1322.7622397315192,1033.7295977732676,895.9267274013775,809.3262963158461,630.3826252042554,993.56749585194,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59858,7,35.57356212,129.18918054,1300.0,10.542868,2.7419596,2.247557,-0.5422192,-0.19054903,1.6086812,52.1521140743042,1439.0,85852.44218093625,29335.019109378267,7788.520771000282,3515.766065907943,2207.254717821863,2125.7282196612127,2069.612899211369,1437.0750190750052,1962.6824242708865,5530.026174017312,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59863,7,35.57356212,129.18918054,612.0,8.104971,3.9785647,1.3108255,0.9655283,1.249288,4.5301666,44.4320615987816,504.0,63509.86145580269,8508.960646455345,7562.4339271348335,2739.1969584715084,1283.8112813927703,932.7794695812612,606.2175093907672,573.162740067313,662.8001949396287,1073.9973074333186,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59868,7,35.5735921,129.18907362,1040.0,13.059772,3.6780925,2.8113914,-0.46591967,-0.4135886,-0.6599308,44.16193179697225,466.0,31141.23378649935,9190.691913263285,2901.638284042337,1734.2215813885705,1533.85025898838,1402.6766694346795,1091.4493336523706,1247.2782871758177,1417.197302500589,2193.740424078068,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59873,7,35.5736296,129.18897499,1916.0,8.505402,3.9001546,1.7794905,0.5206476,-0.31718224,-4.8663907,50.19068340403568,1169.0,57162.3252717081,18950.107551721885,4511.459982116198,2572.436233572913,1265.2446185941124,1170.5524055093406,1086.7091623157946,784.7635156539568,1225.136595697422,2843.6383180524717,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59878,7,35.57367242,129.18888132,1010.0,10.374675,3.8720226,2.4408886,-0.8684562,-0.3407512,0.21318589,62.72103879534357,4178.0,105359.2891039513,15349.798950451668,7402.014553466708,4183.710866048907,3138.7168561192407,4095.973763224851,5177.18573680731,4430.294061024635,2985.6442874107447,3981.154591258796,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59883,7,35.57369189,129.18879529,415.0,8.365939,1.2922704,1.2252327,-0.23036326,0.5941508,3.7296212,53.697559479009165,1430.0,158780.96018250316,91566.71266840093,27760.99189063371,11997.31133507316,8360.776571147944,5680.636571333814,4668.2946249533725,2958.200921476933,2654.0683705049205,3832.076182795367,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59888,7,35.57370975,129.18870109,1428.0,13.579912,2.5240872,2.3289597,0.2460759,0.09733847,2.0439746,46.00597455589888,770.0,12129.34328134226,36849.787723531386,18108.561732057573,5197.937031164466,2426.58674632448,2979.924944791148,4332.716553501962,1849.6605509720025,2405.777957081889,3039.833690048865,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59893,7,35.57373346,129.18860724,1324.0,13.483545,2.9460652,2.0153193,0.9370325,0.11984216,-1.5040191,54.40072747852721,1426.0,38270.40358294438,19214.51753331488,8698.484567906484,10458.25769713402,3167.3973918377555,3970.035831781856,5957.465778816586,999.7738957737288,1078.4727581304426,1887.1574440846384,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59898,7,35.57375614,129.18852337,1020.0,10.301651,1.620276,2.235586,1.4872411,-0.44834283,-2.1720726,49.78871411394338,1134.0,41185.06403320895,13947.284220619138,4032.3119262814216,1945.9609441218288,1356.7066263803354,1544.8803630291716,1259.5384170345687,715.4669301663655,925.7488715945588,1464.6062311367,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59903,7,35.57378662,129.18846132,376.0,9.1255,0.48482585,1.5825673,1.684315,0.461126,-3.443731,38.534322221804274,279.0,12816.446954778456,7827.514039154656,3095.8638119765,1758.5342886185467,1461.187774848054,1438.0575967541306,1212.0560723012356,538.262606449775,630.7189578444178,1245.439735544125,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
exercise,59908,7,35.57380717,129.18840586,714.0,9.718064,0.05566519,1.8357542,0.6435524,0.08149267,-2.1568925,46.96025923348106,733.0,14388.664385762462,10043.978476884564,5809.555962595706,7626.145918526988,7062.919539830905,2285.908154214786,3042.565326803588,2141.0496134571144,1138.9922949623744,1430.3449814114656,27,-726,45,39,41,44,40,43,46,42,47,49,-67,-71,-71,-72,-72,-73,-73,-73,-74,-80,0
